"","species","season","cell","cell_lat","cell_lon","n","anova_p","manova_p","q5","q5_low","q5_high","bl_q5","bl_q5_low","bl_q5_high","q50","q95","q95_low","q95_high","bl_q95","bl_q95_low","bl_q95_high","onset_ci_ol","offset_ci_ol","is_sig_any","is_sig_except_off","is_sig_except_man","is_sig_anov_onset","is_sig_onset_offset","midday_dist","genus"
"133","Camponotus novaeboracensis","2",585,41.5652173913043,-73.7391304347826,14,0.891981156832773,1.67678265207629e-09,8.74400249165713,5.16801633151943,10.5290035198024,7.21669209816543,6.81638136896669,7.48776308585739,13.5689611111646,18.3082441034702,15.8046186753523,19.9086741594473,20.9044262129962,20.2164393833989,21.7958540540588,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1.43103888883544,"Camponotus"
"134","Camponotus novaeboracensis","3",585,41.5652173913043,-73.7391304347826,23,0.417242958416802,2.88387281364264e-10,9.3445994606759,8.42406150125143,13.0823695434349,6.10724880296446,5.14033675941173,6.96355717527361,15.2518267910353,20.2986905132036,17.9035848216632,23.0182916902937,22.03416533446,21.4267678035755,23.5208612710547,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.251826791035279,"Camponotus"
"135","Lasius claviger","1",585,41.5652173913043,-73.7391304347826,11,0.631514539328292,1.39473388144655e-06,7.92659652138333,6.84665030423377,10.255438240427,7.64819171887463,6.92343450897399,8.22572951756867,13.0918541517703,16.2538092441284,14.0308049561635,17.0546812533526,18.6231027840524,17.523618812417,19.3381999153817,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1.90814584822974,"Lasius"
"136","Lasius claviger","4",585,41.5652173913043,-73.7391304347826,37,0.00990085086929945,0.0157776664511345,9.90735948808774,7.50897504036821,11.6665573283182,7.15001610384196,6.36534700049475,7.9356909122312,15.1656728068518,19.256386966308,18.3808605376106,20.8975198517682,19.3324481666275,18.3559048746986,19.6518747391565,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.165672806851752,"Lasius"
"137","Temnothorax longispinosus","3",585,41.5652173913043,-73.7391304347826,11,0.478432348880712,0.0110283392553423,7.29744553117486,5.32440473772398,10.6733954590098,6.94512056153364,6.54289212976718,7.93348520042859,12.9129132433752,19.0904531356506,17.2836404626192,20.9760959632204,22.3752168537243,21.4145918794284,23.3500589971752,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,2.08708675662485,"Temnothorax"
"138","Aphaenogaster picea","3",585,41.5652173913043,-73.7391304347826,16,0.175097056961585,0.00885134551769657,9.46025329689378,8.07760802814089,12.6589921680576,5.81644074041109,4.91466470134326,6.94561112295843,15.8688487736936,21.2907052127962,17.0221042306591,22.4997647917474,21.8429521556131,20.5098866789695,22.6392444796111,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.86884877369363,"Aphaenogaster"
"139","Camponotus nearcticus","2",585,41.5652173913043,-73.7391304347826,12,0.512494947067916,3.4486734374733e-10,8.37807631337908,7.84471325386757,11.8773837621369,7.04236118655707,6.35800522712455,7.54208416715562,14.9348294652382,20.143247362108,16.9870545801939,20.5827535033531,21.1236414204012,20.4316209872268,22.3479984373687,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0651705347618083,"Camponotus"
"140","Camponotus nearcticus","3",585,41.5652173913043,-73.7391304347826,21,0.492186632315694,0.0992180562342403,6.64389798109648,4.81788958722711,10.2044283449124,6.13306168584249,5.56375750297064,7.41941701716546,13.5208720998635,21.0245868856543,18.0955232394504,22.1914773168804,21.9873533235816,20.53038836152,22.6908366951622,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.47912790013649,"Camponotus"
"141","Formica subsericea","3",585,41.5652173913043,-73.7391304347826,10,0.965816074487888,0.397081496910071,7.62386952059018,6.44264871339186,11.6257067928507,5.57058175479951,4.32358075121298,6.33600009170986,14.3279839012675,20.1131301574155,17.2584298822596,20.5222502556385,23.1103171221012,21.637823491313,24.6504756383175,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.672016098732506,"Formica"
"142","Aphaenogaster fulva","3",585,41.5652173913043,-73.7391304347826,17,0.687503159849924,0.000404932118089081,7.81477244159977,6.77165218638688,9.42162693722895,6.45803635653092,5.75479188349304,7.51368212441223,13.9756780113424,18.1067014262355,18.0067419860905,19.4602052794214,21.9534124680793,21.0920699806602,22.5426237744523,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1.02432198865757,"Aphaenogaster"
"143","Lasius aphidicola","2",585,41.5652173913043,-73.7391304347826,9,0.243018481187588,0.21454119957445,8.9792875246673,7.84091953605478,11.7036861299167,6.51404574271622,5.90461656452896,6.94970019223683,15.4651996172138,20.9838589596672,13.6735120403474,22.2618969613327,20.6965751494673,19.7211487763691,21.678105988646,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.465199617213791,"Lasius"
"144","Brachyponera chinensis","2",547,36.1739130434783,-79.1304347826087,48,0.0695075085650834,6.695895790085e-08,9.87752349157577,8.33895164292332,10.8285192132318,6.54757196481386,6.02307827632659,7.64208052574386,16.059667173354,21.8098681788171,20.3769451821227,22.1837256997987,21.7433874809152,21.299019854506,22.9016701072575,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.05966717335403,"Brachyponera"
"145","Brachyponera chinensis","3",547,36.1739130434783,-79.1304347826087,32,0.272803652513013,0.463224843305831,7.06062424532881,5.66221027538585,7.99735230264812,5.91248187701433,5.29213918637443,7.26772641770423,15.1934432330725,22.5715820211744,18.6170609842599,25.0540455933891,23.4399945452201,22.1256126547395,24.4682287929102,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.193443233072534,"Brachyponera"
"146","Brachyponera chinensis","4",547,36.1739130434783,-79.1304347826087,29,0.94127150795474,4.55341340342658e-13,9.60109397471468,8.571439733102,12.2550186258839,8.12043862853498,7.72346093696208,9.16755409394273,16.1623621235736,21.502878913738,19.5503768521093,23.8851715932087,21.7898603002897,21.0088623624191,22.6722498396009,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.16236212357357,"Brachyponera"
"147","Solenopsis invicta","1",547,36.1739130434783,-79.1304347826087,22,0.393857804499311,1.16486031028729e-16,8.34451714894132,7.54935791550199,12.0679404501059,7.28117562019273,6.41426644800593,7.7062969333709,13.0853845080211,16.8489400950069,15.8797501794444,17.3923006514591,19.6239831447791,18.8919947638684,20.5522484973313,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1.91461549197888,"Solenopsis"
"148","Solenopsis invicta","2",547,36.1739130434783,-79.1304347826087,103,0.783563752038215,4.0153157648576e-24,8.5300149473032,7.43611193355097,9.25265168366928,7.02650576192081,6.14842554819398,7.70837710764454,14.6136860708133,19.7124369983864,18.8802177017111,20.319085430868,20.3425507650859,19.710782271841,21.519083383651,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.386313929186672,"Solenopsis"
"149","Solenopsis invicta","3",547,36.1739130434783,-79.1304347826087,19,0.62816605513684,0.00195129658600828,8.15541428188707,6.74032531898523,9.23496518533939,5.53952267326116,5.14051312768984,6.6041718500326,15.1427997636015,20.5573270104592,18.8573286848474,22.1353230556532,22.985135531906,22.2713441158841,24.8277015867681,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.142799763601479,"Solenopsis"
"150","Solenopsis invicta","4",547,36.1739130434783,-79.1304347826087,70,0.837480838519419,3.82980581124734e-22,9.23605900237357,8.50670016990679,10.2411205311857,7.10739165782442,5.71956391311509,8.17332182174187,14.6984864217433,19.248943179382,17.61655540801,19.8903024147594,21.5501466728371,20.6822343026107,22.6669976751468,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.301513578256714,"Solenopsis"
"151","Camponotus pennsylvanicus","2",547,36.1739130434783,-79.1304347826087,150,0.0426148743915454,2.56435067549503e-19,8.38337199389446,7.96931375002177,9.25797296203935,5.54422725010888,4.87619146929002,6.71928485278009,14.778914817479,20.3579088012502,19.9905493010029,21.5152811319736,22.063947564603,21.1513785322578,22.9655024421066,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.221085182520969,"Camponotus"
"152","Camponotus pennsylvanicus","3",547,36.1739130434783,-79.1304347826087,91,0.663915785768213,1.42088614062202e-11,7.52318393107324,6.38032985911003,9.28576537371137,5.59593435522524,4.70756060406749,6.1644037835748,15.0044522152897,22.0565993426244,20.251604106715,24.0333627278779,22.9919572857949,21.8050464485646,23.8709337740888,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.00445221528969242,"Camponotus"
"153","Camponotus pennsylvanicus","4",547,36.1739130434783,-79.1304347826087,68,0.442867364273151,2.23559543763132e-17,7.85828402532285,6.21745473046758,8.31885196552215,7.39552856316716,6.84748519546477,7.90541256397519,14.1381184613582,20.4956633391104,18.9692667409935,21.8635177059498,21.3278712964537,19.769412724999,21.6041202340391,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.861881538641812,"Camponotus"
"154","Prenolepis imparis","1",547,36.1739130434783,-79.1304347826087,22,0.0668466173961898,1.19207797088173e-20,11.0417149179348,9.63710618163006,13.6255206505833,6.96369976341521,6.7159959765318,8.16095572876103,14.9632487579716,18.1290935961922,16.1839851089921,19.1405945296128,20.4451883534133,19.453733017987,20.8414393861302,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0367512420283678,"Prenolepis"
"155","Prenolepis imparis","2",547,36.1739130434783,-79.1304347826087,60,0.0460270797529412,0.000525088199469451,8.05224710616503,7.20009049674688,10.1583519719351,7.0240477966887,5.97653440396091,8.04884561478054,14.9857201629111,21.3010943771246,20.1548467968839,23.0536871383402,21.2878106797911,20.8482723870794,22.0536042609886,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.0142798370888748,"Prenolepis"
"156","Prenolepis imparis","4",547,36.1739130434783,-79.1304347826087,19,0.465679186277401,0.000659596105342634,6.97573407683782,4.74048881593895,9.1140591967847,7.8431685860858,6.75936168295425,8.26243643525732,13.1839214820494,19.0676420759691,16.216093196335,21.0574065521084,21.4751733983442,21.0449729480808,22.3882546538894,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.81607851795057,"Prenolepis"
"157","Camponotus castaneus","1",547,36.1739130434783,-79.1304347826087,11,0.230078585872503,1.21454334143944e-16,7.29626762335245,4.40507852993103,11.276480836806,7.30222525603012,6.10992633887389,8.16630421512964,12.0503817769406,17.1157766345669,14.8066448473977,17.5242782669681,20.0983171767996,19.3644252956332,20.5020715413062,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,2.94961822305942,"Camponotus"
"158","Camponotus castaneus","2",547,36.1739130434783,-79.1304347826087,150,0.674611369035734,1.38648259539464e-05,7.22221496352083,6.57752835456968,8.25062231147831,7.36698323234456,6.49430096214459,8.29254618657178,14.7538695769584,21.9223923158204,21.6543479141374,22.7442932197351,21.8541182864537,21.5142146437111,22.5553837917847,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.246130423041619,"Camponotus"
"159","Camponotus castaneus","3",547,36.1739130434783,-79.1304347826087,124,0.388386150794571,0.0238795810171514,6.66857343811164,5.08578928018542,8.04068193932094,5.44062077276859,4.97244515794966,6.91180685461743,14.7133530878714,23.7153276804709,22.6065364486204,23.6798715887994,23.7882230736603,22.2405560772951,24.4378529236695,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.286646912128562,"Camponotus"
"160","Camponotus castaneus","4",547,36.1739130434783,-79.1304347826087,76,0.386160335632268,8.7611748851568e-09,6.77263036965194,6.66642135770114,8.61443025207812,6.54279760804287,5.08956078469607,8.22882754602948,14.870141770608,22.8862030415578,20.4789405857529,23.7470212412534,20.7714638978845,20.0257730458545,22.3716343767295,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.129858229391997,"Camponotus"
"161","Tapinoma sessile","2",547,36.1739130434783,-79.1304347826087,29,0.382591980719272,2.54544864480778e-05,7.83415155728388,5.829146994025,10.6924847862475,7.77977974232367,6.88931993427086,8.52782267371826,13.8558020709291,20.0972875051988,17.4045633822209,21.4899991094173,22.2078891169063,21.2639211779092,22.8444301156658,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.14419792907094,"Tapinoma"
"162","Tapinoma sessile","3",547,36.1739130434783,-79.1304347826087,12,0.14152007759102,4.02112429708329e-10,7.94583344676663,6.83271402156031,9.5045479661543,5.54303558741259,4.61198836195082,6.24254556405912,16.0046004909964,24.4245393773521,18.7114355415491,25.7459531016966,23.4994720073087,22.6208311822131,24.0072038014569,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.00460049099644,"Tapinoma"
"163","Camponotus americanus","2",547,36.1739130434783,-79.1304347826087,21,0.201274654071796,0.000140468234299554,9.55319878835157,8.37116991656128,11.4086309122181,6.45277785820545,5.31092302046556,7.22808217658283,16.7540001798026,22.6709043724536,18.4269105789505,23.1430600347405,22.5243567236807,22.0905884592995,23.1846062578325,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.75400017980263,"Camponotus"
"164","Tetramorium immigrans","2",547,36.1739130434783,-79.1304347826087,18,0.799588665463885,0.135441303257999,7.27856321296743,4.83409522490992,9.75760486608209,7.60519918928146,6.8655101297563,9.21415851623007,14.6494395818694,22.1322165227889,20.4013550519827,23.6185522339024,21.7819561455944,21.1700233711843,22.5862410847286,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.350560418130566,"Tetramorium"
"165","Linepithema humile","3",547,36.1739130434783,-79.1304347826087,10,0.814876055696967,0.000946889516168158,6.70221564618675,4.90640193476803,11.0749066981845,5.38169559496328,4.71145369316111,6.43921314447769,16.2500528989703,22.2268345610826,14.7751121481586,23.5810825324938,24.1690439085709,23.3436345476852,25.1868248406877,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.25005289897032,"Linepithema"
"166","Linepithema humile","4",547,36.1739130434783,-79.1304347826087,13,0.531410004559244,3.23469902264192e-07,9.48412467377442,8.40747218027896,13.0730535164848,8.02510736129638,6.70874770497175,8.56798963978584,14.7972369860713,19.2683175445979,17.1061706219082,19.7971284073063,22.1596560106813,21.585650900299,23.1886022407925,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.20276301392874,"Linepithema"
"167","Camponotus chromaiodes","2",547,36.1739130434783,-79.1304347826087,43,0.0237235948271694,0.0275656172505235,9.30771172884414,7.97114223188894,12.0106916568068,6.54936853559261,5.94644356923139,7.26032836935057,15.8880492481092,21.4099172300468,20.055801737505,22.2346770175064,22.0506610485173,20.9760801302726,22.8992510022792,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.888049248109201,"Camponotus"
"168","Camponotus chromaiodes","3",547,36.1739130434783,-79.1304347826087,9,0.146519325588031,0.240386168866509,9.47177200920135,6.77168464658749,15.2446717576725,6.2564591097767,5.27885828875885,6.7192263104469,17.5545777215357,24.4804924223579,19.0358172853693,25.2997703960729,22.4759230758602,21.4580827404235,23.3387407249535,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.55457772153567,"Camponotus"
"169","Pogonomyrmex badius","2",547,36.1739130434783,-79.1304347826087,10,0.1612714334117,0.190530349606878,10.1438176684091,8.84104914131545,12.6266469044177,5.95289377174101,4.4543192820761,6.99057696225263,15.4233530611541,19.8360509761484,17.6843261591965,20.7361548521662,21.8938241982787,21.4876056993329,23.3057404643677,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.423353061154051,"Pogonomyrmex"
"170","Pogonomyrmex badius","3",547,36.1739130434783,-79.1304347826087,10,0.380745602279725,0.677118416042541,6.26023688949209,4.12349164568271,13.2870172391919,5.58543984507706,4.61642432432951,6.87781887348845,14.3376869898418,20.7565512824407,16.7743428154624,23.4448650391839,23.2276032151133,22.0440781646031,24.0443291813484,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.66231301015824,"Pogonomyrmex"
"171","Formica subsericea","2",547,36.1739130434783,-79.1304347826087,30,0.350505196233431,0.000240689194127252,9.45932982364729,7.27482419722024,12.193393301222,5.73989328272599,5.07839623332445,7.75931535115105,16.6813272361686,22.6329970435154,19.4570047462758,22.8257265211978,23.2999500554168,22.3298867020599,24.4910518795551,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.68132723616865,"Formica"
"172","Formica subsericea","3",547,36.1739130434783,-79.1304347826087,14,0.974768610672311,0.939540130710401,8.41071895993262,6.37072085461453,10.8109292669991,5.02730747959769,4.16415564317606,7.04527975115459,15.3944080107403,20.0062377015227,16.9220889510761,22.5917802640103,22.9684914845297,21.798215585309,23.5356842996841,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.394408010740319,"Formica"
"173","Formica exsectoides","2",567,41.5652173913043,-76.4347826086957,13,0.221373004150228,0.000108245458486758,8.08442069618183,4.65497827129242,9.86843639782635,6.59321920251548,6.02944211826365,7.68687382831787,13.5503947023547,19.4616178721938,15.1153274618799,21.1439038367527,23.1884639593169,22.1617929727847,23.8542551510447,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1.44960529764527,"Formica"
"174","Formica exsectoides","3",567,41.5652173913043,-76.4347826086957,14,0.848715831461479,0.951591372140641,6.33473096459765,5.09289749963755,12.5176365964452,6.11025631752364,5.41793539935931,7.11500258432751,14.4690358365845,20.5546497270001,18.3333496567324,22.9003352910638,24.9585912002191,23.4824036794054,26.2905142444143,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.53096416341546,"Formica"
"175","Camponotus pennsylvanicus","2",567,41.5652173913043,-76.4347826086957,84,0.818279364213867,2.91816111484598e-05,9.28297468979947,8.23804601276247,9.56814461867143,7.74426172226723,6.70005131621942,8.63270544014508,15.6521029189581,21.034469295197,19.9820508898497,22.6402285713869,23.6182170051186,23.0761223528548,24.9613140541752,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.652102918958068,"Camponotus"
"176","Camponotus pennsylvanicus","3",567,41.5652173913043,-76.4347826086957,90,0.929167341215102,4.03075960857287e-07,7.58969070214653,6.04507378744452,8.61832149236227,6.73910349586985,5.93592808653896,7.13965782784329,15.0763306912726,22.819171966025,21.3901560564206,23.6621535000113,23.9618107913188,23.2813883128515,24.7623681046962,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.0763306912725916,"Camponotus"
"177","Camponotus pennsylvanicus","4",567,41.5652173913043,-76.4347826086957,28,0.58820791359112,2.23589264308774e-06,8.70265586664772,6.3880310803674,10.865761515937,7.53323670027662,6.93702850924439,8.335601934202,15.6510422444416,21.9663379172187,17.9954001855884,22.9124099865341,22.1916667999365,21.3976937047598,22.7736507797958,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.651042244441614,"Camponotus"
"178","Tetramorium immigrans","2",567,41.5652173913043,-76.4347826086957,34,0.126982930671118,0.0540551314155023,10.1645017060693,7.90806345628861,12.562795659195,6.86615584733861,6.15120028635438,8.05801776648186,16.0696732119447,19.604447299983,18.498862820564,19.9970520131537,23.2336165042453,23.0213022612283,23.8775076163309,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1.06967321194472,"Tetramorium"
"179","Tetramorium immigrans","3",567,41.5652173913043,-76.4347826086957,16,0.302609523717693,0.586759736097344,7.46264029057633,4.71360894645089,12.8293532944551,6.28055438579239,5.48267486365668,7.0990926485024,16.1979487413973,22.414777057418,21.369727701995,24.501033299145,23.8124206515786,22.69978745872,24.5626321543053,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.19794874139733,"Tetramorium"
"180","Aphaenogaster picea","2",567,41.5652173913043,-76.4347826086957,11,0.729383874271147,0.847713806512133,8.92798576263442,7.3319175865401,11.7855831985789,6.04675431572329,5.00991113536071,7.73599068551945,14.6347582194297,20.5316399805731,14.9927915266157,21.8565374786031,24.4881362907968,23.6845342120041,26.6921741248259,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.365241780570265,"Aphaenogaster"
"181","Prenolepis imparis","2",567,41.5652173913043,-76.4347826086957,53,0.244975558258975,0.000693465727475813,10.0108847748927,8.45267386416715,10.777749670328,5.56620869381063,4.43199815661448,7.36182157533714,15.9134690325526,20.9701850552025,19.9694785068328,21.069982846962,24.003951118597,22.9733446490462,24.8518181131205,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.91346903255265,"Prenolepis"
"182","Prenolepis imparis","3",567,41.5652173913043,-76.4347826086957,9,0.232585442918999,0.270181430155534,12.5254571388947,5.0363444171917,16.2212298605368,7.3946358747977,5.93256798766608,7.94427337784062,18.0365782642031,22.5274618471967,20.3275848912227,27.2773250279708,23.8382961281802,22.4663061659974,24.2110739675042,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.03657826420308,"Prenolepis"
"183","Prenolepis imparis","4",567,41.5652173913043,-76.4347826086957,33,0.798205227620496,0.447912794866813,9.80454166658907,8.03080212150075,11.7049283000918,6.63234749290392,6.44945732374141,8.13121929821534,14.9801500858395,19.1073721755824,17.6408583617776,19.1828680703687,22.3567960520434,21.310616223887,23.2119421729039,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.0198499141604636,"Prenolepis"
"184","Camponotus novaeboracensis","2",567,41.5652173913043,-76.4347826086957,9,0.278331026724075,0.0134639198716194,11.9379396150043,9.22071931803026,16.2807233114071,5.56929790410688,4.79616058274025,6.9520091597062,17.3745985164587,20.8906343573188,19.2827643911631,21.0839079561069,24.6661833792194,23.6166021857642,25.2811252886446,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2.37459851645874,"Camponotus"
"185","Camponotus novaeboracensis","3",567,41.5652173913043,-76.4347826086957,9,0.703263640769931,0.00340492955025885,9.08950211067777,5.51203775846217,11.3512674542954,5.12183578433083,4.52420730581417,6.58463510773521,14.6849175699714,20.3960610465416,18.2763391398073,20.9896971815117,25.2082400085475,24.2710831296105,25.6203011709402,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.315082430028605,"Camponotus"
"186","Lasius claviger","4",567,41.5652173913043,-76.4347826086957,9,0.287825775155003,0.00401747939533406,11.668524409366,9.58701361132494,13.8039130638498,6.73312348761098,4.8518306775473,7.236914909726,17.2682019703316,20.8481167006326,18.7218287746637,21.3767956564334,22.0249298663948,20.4711178468513,24.1858596146167,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.2682019703316,"Lasius"
"187","Camponotus chromaiodes","2",567,41.5652173913043,-76.4347826086957,13,0.254254900088269,5.43475213935054e-09,9.0823242213112,8.1895821876532,12.8937757198072,5.84229767856291,5.05562572766488,6.5347886027026,17.0637520872064,22.795156070157,20.9359766179972,24.260242878061,24.5654187421783,23.218278578785,25.5867808809997,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.06375208720637,"Camponotus"
"188","Tapinoma sessile","2",567,41.5652173913043,-76.4347826086957,28,0.626611212598188,0.358943336125031,7.15497293607298,6.41846122739955,10.0289263250683,6.34457023532098,5.70430303213445,7.66741818216551,14.9781102633945,21.0663803824105,17.7035757718102,21.6602076306065,23.7810079283026,22.9588447599675,25.7724654253155,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.0218897366055124,"Tapinoma"
"189","Ponera pennsylvanica","2",567,41.5652173913043,-76.4347826086957,10,0.534738854254163,0.584423330524782,10.9684634326258,8.15525772479212,14.5291766052927,6.20304523174973,5.59660049504702,7.58496659621347,15.6838893802577,19.4920668502892,18.4221417123033,21.2066868128409,23.3421130221595,22.2431855369548,23.3552713837869,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.683889380257686,"Ponera"
"190","Camponotus novaeboracensis","2",586,44.2608695652174,-73.7391304347826,20,0.85901838276165,4.47823118865037e-10,8.94121083974136,7.56096742679209,10.4176635634772,6.71828082475053,6.0319236892732,7.75669362411257,14.9353674706197,19.4815162972382,18.951722820759,20.7154011256214,22.9345354772526,22.1840787525466,23.5006125637683,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.0646325293803294,"Camponotus"
"191","Camponotus novaeboracensis","3",586,44.2608695652174,-73.7391304347826,44,0.00772248716481829,3.90223864316298e-24,7.32336835629301,6.0490310690636,8.85319538000731,6.04663973241923,5.44929714722285,7.58054786368304,13.1036655095709,18.8344911195945,17.6550399232874,19.6698405252894,25.3096403206887,24.7325266355202,26.5715877254062,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1.89633449042912,"Camponotus"
"192","Camponotus novaeboracensis","4",586,44.2608695652174,-73.7391304347826,10,0.132742673716097,0.101100017843386,5.95336377240545,2.91772215635751,8.02277105115832,7.11358059876366,6.62102272045869,8.11318627237513,13.067009151275,19.3535450047046,15.8627524621299,20.6645724684901,22.595181162375,22.1290973063898,23.8494817951769,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1.93299084872501,"Camponotus"
"193","Tapinoma sessile","2",586,44.2608695652174,-73.7391304347826,15,0.153121004842691,0.00900437385043253,6.91137891728118,5.36543576701009,9.79146381186114,6.7168831069553,6.34923475738764,7.53434679019861,12.1072094973208,18.6003270205144,15.2217918181311,18.7305049551094,22.9379555097335,22.0065654687417,23.1624191762149,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,2.89279050267924,"Tapinoma"
"194","Camponotus pennsylvanicus","2",586,44.2608695652174,-73.7391304347826,45,0.742302469227526,1.55310235297884e-20,7.56151520678337,6.99381223948047,10.6376036285657,6.464639178487,6.10504053601139,6.87752161043286,14.8719912621109,20.7921669331016,19.5380210998576,23.1588255363431,23.4006577886946,22.4556138199517,24.2211724373996,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.128008737889079,"Camponotus"
"195","Camponotus pennsylvanicus","3",586,44.2608695652174,-73.7391304347826,57,0.799075593227091,1.50775561910766e-16,6.94017214586236,6.6093193018666,8.68914849845358,5.08131745310854,4.64276966844337,5.12077188344529,13.9959764955525,21.0831757878266,19.8411213559105,22.3771351125418,23.1777974457352,22.5813613895997,24.5260939210281,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1.00402350444754,"Camponotus"
"196","Camponotus pennsylvanicus","4",586,44.2608695652174,-73.7391304347826,16,0.876018253100558,2.73654849577616e-19,7.4712518104072,6.30244459197153,9.94981252075735,6.83474360031168,6.6137115726523,7.40886119364734,15.0043923289588,22.0697935769458,16.7617308074191,23.8270119584225,21.3075016825083,20.5426736745867,22.6497335266656,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.00439232895882213,"Camponotus"
"197","Tetramorium immigrans","2",586,44.2608695652174,-73.7391304347826,10,0.702933136653116,0.0395214469955289,9.79398831151296,8.14543487231381,13.8394876880355,6.15542742919365,5.2473088515328,6.82841600518672,15.783807411857,19.5045900682464,16.4349780437528,20.9011875919978,23.703979169619,22.2073037058951,24.0830928289721,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.783807411857037,"Tetramorium"
