"","species","season","cell","cell_lat","n","anova_p","manova_p","q5","q5_low","q5_high","bl_q5","bl_q5_low","bl_q5_high","q50","q95","q95_low","q95_high","bl_q95","bl_q95_low","bl_q95_high","onset_ci_ol","offset_ci_ol"
"526","Solenopsis invicta",3,243,31.8695652173913,91,0.0170433856917601,1.09060396274724e-06,7.9211275593535,7.3159494250321,8.10968804934247,4.62612068447627,4.0408081662329,5.03306244640412,15.313273294655,22.3056147682274,20.7310645532469,23.6265542452301,23.9684779455564,23.8690772033744,26.7732852296958,FALSE,FALSE
"527","Solenopsis invicta",4,243,31.8695652173913,150,0.00872274504108008,7.1513673024615e-18,7.53958141380751,7.00661951081985,8.60307737759513,7.00871248609671,6.40648627178387,7.68355040899605,13.933412015855,19.1789522661446,18.553052671796,20.2962383683711,21.8359009014727,20.9989566927237,22.6413108796371,TRUE,FALSE
"528","Pogonomyrmex barbatus",1,243,31.8695652173913,55,0.002256089228426,4.77697659893064e-44,6.85329089058232,6.17090371062146,9.34742784787293,7.93309432496207,7.44545658070253,8.79917138845898,12.5195046864147,18.1147842280681,17.5791003321372,18.5802269717786,22.3930682579522,21.2297528507436,23.0064583921364,TRUE,FALSE
"529","Pogonomyrmex barbatus",2,243,31.8695652173913,150,0.00970999560009544,6.01750404116824e-30,7.73870998466568,7.0983620370425,8.18820979386104,6.07505107948809,5.49606020475822,7.35716479565273,13.9966983419034,19.0101245829877,17.8615428470114,19.541054417596,24.0556091265514,23.4426570757924,25.622066093669,TRUE,FALSE
"530","Pogonomyrmex barbatus",3,243,31.8695652173913,66,0.0963384353258572,2.09912290587641e-11,5.70281234218082,5.79006101432726,6.74571729366831,4.93885287838548,4.33616544158168,6.25776850089328,14.0989425962547,21.6119768034026,20.7177336736684,23.0299847312892,24.4783909547825,22.1269024806276,24.6778836182226,TRUE,TRUE
"531","Pogonomyrmex barbatus",4,243,31.8695652173913,150,0.0920758449567458,7.01434800365915e-35,7.63521333267787,6.94251778780406,8.14433981347619,6.25135043452071,5.90588764999478,7.44447570956179,13.8957671305692,19.6586270555377,19.1618473572697,20.4903285192488,22.5364836367534,21.3859245973989,23.9729621750738,TRUE,FALSE
"532","Atta texana",1,243,31.8695652173913,150,2.34502018082312e-06,9.40496519529239e-43,8.26090146340805,7.01211739119506,9.07366425814122,8.30611198520517,7.59746849149592,8.86652568250673,13.9744612022194,18.7305774419783,17.5906461372877,19.5875134498713,22.22049075837,21.1126644571766,23.1514841010226,TRUE,FALSE
"533","Atta texana",2,243,31.8695652173913,150,0.549213031411628,2.53465615462806e-27,6.59412431920914,5.95032873557725,7.66591349269685,5.86811592794193,4.96312216878431,6.70130147466586,13.8323520796609,20.5714381282219,20.10643092303,21.3968970873274,22.0910231631082,21.0207985623156,22.6067087199423,TRUE,TRUE
"534","Atta texana",3,243,31.8695652173913,24,0.731761937915561,0.00732193124514229,8.53408939233732,7.33365679006437,11.5411407852056,5.81798084403598,5.23748758020907,7.02195210192237,16.09454605246,22.7205228378129,19.2535169463412,23.8171872861015,23.7913003091869,22.7903126840246,24.5252349382978,FALSE,TRUE
"535","Atta texana",4,243,31.8695652173913,120,0.851324785283221,1.58805424330395e-21,7.21662348016682,6.64719037517472,8.05165481169012,5.68470247292896,4.98032243810947,6.34558088324024,13.9255936758968,19.4270004143987,18.5424675104698,20.6091287496629,21.4454109763284,20.3816906394388,22.8497026445172,FALSE,TRUE
"536","Camponotus sansabeanus",2,243,31.8695652173913,24,0.159653159980846,4.22069265949908e-07,4.10354741866587,1.49743139431332,6.70749954578059,6.73603525952593,5.6654511255829,7.91529230847881,11.4572440693627,22.4103733365358,21.967322202756,25.7309580801452,22.478044171512,21.6691041024974,23.183857380728,TRUE,TRUE
"537","Camponotus sansabeanus",4,243,31.8695652173913,10,0.452463701124904,0.00189140777466086,5.361431697314,4.42804218234648,8.82416351365315,6.11864676710792,5.81433595021211,6.91506177335615,14.9504065828826,23.5462955242846,14.4939677600668,25.8605733635368,21.6566526070349,20.5430585160019,22.0758017331973,TRUE,TRUE
